# Collected By: Andy Pavlo http://www.cs.brown.edu/~pavlo/
"HAGEMEYER NV",HGMRF,
"Highland Hldgs Intl Inc New",HHIN,
"Harriet & Henderson Yarns Inc",HHYN,
"HITCOM CORP NEW",HICO,
"HIGO BANK LTD",HIGOF,
"HIGHLANDS INS GR",HIGPQ,
"Hiko Bell Mng & Oil Co",HIKO,
"HEINEKEN N V A D",HINKY,
"HI-RISE RECYCLIN",HIRI,
"HOUSTON INTERWEB",HITD,
"HONGKONG AIRCRFT",HKAEY,
"HEINEKEN HLDG A",HKHDF,
"KEITH GRP OF COS",HKME,
"HENDERSON LAND",HLDCY,
"HELIXSPHERE TECH",HLIX,
"HELLIX VENTURES",HLLXF,
"Helionetics Inc New",HLXC,
"HAMBURGER HAMLET",HMBQ,
"HIMC CORP",HMCO,
"HMG WORLDWIDE CO",HMGCQ,
"Homeland Holding Corp",HMLD,
"HOME LINK CORP",HMLM,
"HEILIG-MEYERS CO",HMYRQ,
"Hanover Foods Cp Cl A",HNFSA,
"HONEYBEE TECHNOL",HNYBF,
"HOMEOWNERS FINAN",HOFC,
"HONG KONG & CHIN",HOKCF,
"HONG KONG&CHINA",HOKCY,
"Holco Mtg Accept Cp",HOLA,
"HOME STATE HOLDI",HOMH,
"SURE SHOT INTL",HOOP,
"HOLTER TECH",HOTK,
"HOVNANIAN ENTRPR",HOVVB,
"HOPEWELL HLDGS",HOWWF,
"HOPEWELL HLDGS S",HOWWY,
"HEALTH PROFESSIO",HPFS,
"HAMAMATSU PHOTO",HPHTF,
"HEALTHY PLANET",HPPS,
"HYPO RL EST ADR",HREHY,
"H&R ENTERTAINMT",HRET,
"Harrison-ross Group Inc",HRGP,
"HIGH RIVER GOLD",HRIVF,
"HEALTH RISK MGMT",HRMI,
"Horn Silver Mines Inc New",HRNS,
"HERITAGE OIL CP",HRTIF,
"HIGHLAND SURPRIS",HSCM,
"HANG SENG BK LTD",HSNGY,
"HORSESHOE GOLD",HSSHF,
"Hospital Staffing Svcs Inc",HSSIQ,
"HARD TRT DISEASE",HTDS,
"HOUSE2HOME INC",HTHEQ,
"Home Theater Products Intl Inc",HTPI,
"Hunter Creek Mng Co",HTRC,
"Heartsoft Inc",HTSF,
"HISPANIC TELEVIS",HTVNQ,
"Hugoton Gas Tr Ubi",HUGTS,
"HUSKY ENERGY INC",HUSKF,
"HUTCHISON WHAMPO",HUWHF,
"HUTCHISON WHAMPO",HUWHY,
"HARVEST ENRGY UN",HVEGF,
"BAYERISCH HYP DR",HVMGY,
"HEADWAY CP RSCS",HWCR,
"HOPEWELL VALLEY",HWDY,
"Howard Savings Bank Newark",HWRD,
"HOTELWORKS COM",HWRK,
"Hawaii Vintage Chocolate Co",HWVI,
"HISPANIC EXPRESS",HXPR,
"Hydromaid Intl Inc",HYII,
"HYPERSECUR CORP",HYUR,
"HERZOG INTL HLDG",HZOG,
"HORIZON PHARMA",HZPIQ,
"ICAP PLC",IAPLF,
ASIACONTENT.COM,IASIZ,
"INDEPENDENCE BRE",IBCO,
"IBEAM BROADCASTI",IBEMQ,
"I B NET LD",IBNT,
"Ibt Bancorp Mt Pleasant Mi",IBTM,
"IBEX TECHS INC",IBXNF,
"Internet Cable Cp",ICBL,
"INTERNET COMMERC",ICCXQ,
"Natural Solutions Cp",ICEB,
"Icg Communications Inc",ICGC,
"Intl Canine Genetics Inc",ICGI,
"ICH CORP",ICHP,
"IMPERIAL CREDIT",ICII,
"INTERCONT HDG",ICLH,
"INTER-CITIC MINE",ICMTF,
"INCOMNET INC",ICNT,
"INNOVATIVE CLINI",ICSN,
"INNOVATIVE COMMU",ICTN,
"Ict Technologies Inc",ICTT,
EYECITY.COM,ICTY,
"Indocan Resources Inc",IDCN,
"IND DE DISENO",IDEXF,
"Intl Digital Hldg Inc",IDIG,
"Intl Diversified Ind Inc",IDII,
"IDENTA CORP",IDTA,
"INTL DIGITAL",IDTX,
"INDUSTRIALEX MFG",IDXMF,
"IMAGING DYNAMIC",IDYLF,
IEMI,IEME,
"INMET MINING CP",IEMMF,
"IENTERTNMENT NET",IENT,
"INSTITUTIONAL EQ",IEQC,
"iExalt Inc",IEXA,
"Icy Splash Food & Bev",IFBV,
"InfoCast Corporation",IFCC,
"INTL FIBERCOM IN",IFCIQ,
"INFORUM COMMS",IFMC,
"INFINEON TECHS",IFNNF,
"Interferon Sciences Inc",IFSC,
"Ifs Int l Holdings Inc",IFSH,
"Ionic Fuel Technology",IFTI,
"INNOVATIVE GMNG",IGCA,
"INDIGENOUS GLOBA",IGDC,
"INTL GAMING MGMT",IGMM,
"Imperial Ginseng Prod Ltd",IGPFF,
"INTERVEST GROUP",IGRP,
"IMAGE GLOBE SOLU",IGSS,
"Intl Heritage Inc",IHIN,
"INTEGRATED HEALT",IHSVQ,
"Innovative Holdings & Technology Inc",IHTL,
"INFORMATION HIGH",IHWY,
"Investors Insurance Grp Inc",IIGI,
"Integrated Information Sy",IISX,
"IJOIN SYSTEMS",IJON,
"IRKUTSKENERGO AO",IKSGY,
"INTL AIR SUPPORT",ILAS,
"Intl Daleco Cp",ILDO,
"ILOVETV ENTMNT",ILTVF,
"ILIVE INC",ILVE,
"Imagemax Inc",IMAG,
"IMC MORTGAGE CO",IMCC,
"IMAGEMATRIX CORP",IMCX,
"Intl Meta Sys Inc",IMESQ,
"I M F INC",IMFI,
"IMAGINON INC",IMGI,
"INTELLIGENT MED",IMIIQ,
"I M T INC",IMIT,
"Immudyne Inc",IMMD,
"Immune Network Ltd",IMMFF,
"IMEDIA INTERNTL",IMNL,
"IMMUNIS CORP",IMNS,
"IMPALA PLATINUM",IMPUY,
"IMP INC",IMPX,
"Imreg Inc Cl A",IMRGA,
"INTEGRATED MED R",IMRIQ,
"Information Mngt Tech Cl A",IMTKA,
"Innopet Brands Inc",INBC,
"Infracorps Inc",INFC,
"Infinite Graphics Inc",INFG,
"INFU-TECH INC",INFU,
"INTEGRA INC",INGA,
"ING GROEP NV",INGVF,
"Innovative Software Tech",INIV,
"INNOVATIVE MATLS",INOMA,
"Indianapolis Pwr & Lt 4.00.pr",INPOP,
"INPATIENT CLINIC",INPT,
"INDUSTRIAL TECHS",INTE,
"INNOTECH CORP",INTH,
"INITIO INC",INTO,
"Interfund Res Ltd",INTR,
"Sunburst Acquisitions 1 Inc",INVU,
INETVISIONZ.COM,INVZ,
"INFYNIA.COM CORP",INYC,
"INDEPENDENT ENGY",INYYQ,
"ION BEAM APPLCTN",IOBCF,
"INTEROIL CDIS",IOLPF,
"ISOMET CORP",IOMT,
"ILLINOIS PWR CO",IPCHO,
"IPC US INCM COMM",IPCUF,
"IMPERIAL METALS",IPMLF,
"Instapay Systems Inc",IPYS,
"IQROM COMMS",IQCO,
"Rad Source Technologies Inc",IRAD,
"Interline Resources Cp",IRCE,
"Intercom Systems",IRCM,
"Imperial Petrol Recovery Cp",IREC,
"Irex Cp 2.80 Pr",IREXP,
"Irg Technologies Inc",IRGT,
"IRIDIUM WORLD CO",IRIDQ,
"BK OF IRELAND",IRLBF,
"INTRENET INC",IRNE,
"ISBRE HOLDING CO",ISBH,
"Globalnet Systems Ltd",ISDN,
ISTEC-INDUS&TECH,ISEF,
"ISHARES MSCI",ISMUF,
"Image Software Inc",ISOL,
"INTERSPEED INC",ISPD,
"iSecuretrac Corporation",ISRE,
"Instructive Indus Serv Cp",ISTC,
"ISOTECHNIKA INC",ISTKF,
"I-STORM INC",ISTM,
"INSIGHT ENTMT",ISTV,
"SUMMEDIA COM",ISUM,
"ISUZU MOTORS LTD",ISUZF,
"INTEGR SVC GRP",ISVG,
"INTL SYS & TECH",ISYT,
"INTACTA TECH INC",ITAC,
"ITC LEARNING COR",ITCC,
"INFINITE TECH CO",ITCJ,
"INTERCELL TECH",ITCO,
"INTEGRATED DATA",ITDD,
"INTL THOROBRD BR",ITGB,
"INTL THOROBRD BR",ITGBP,
"INTL THOUGHTS",ITGH,
"Itis Holdings Inc",ITHH,
"Interlink Products Intl",ITLK,
"INTL TME RESOURC",ITME,
"I2CORP COM",ITOO,
"INTEGRATED TRANS",ITRT,
"ITSA LTD",ITSJF,
"INTL TOTAL SVCS",ITSW,
"Intellectual Tech Inc",ITTI,
"INTERACT TV INC",ITVI,
"INTERWORLD CORP",ITWR,
"It Group Inc",ITXG,
"IT GROUP CV 7 PR",ITXGP,
"INTL URANIUM CP",IUCPF,
"IUNTS S P  GOLD",IUTCF,
"INTERVISUAL BOOK",IVBK,
"Investco Corp",IVCO,
"INVITRO INTL",IVRO,
"Innovet Inc",IVTO,
"INNOVIUM CAPITAL",IVUMF,
"INTEGRATED WATER",IWRI,
"INTEGRATED WASTE",IWSI,
"Inyx Inc",IYXI,
"INFLAZYME PHARMA",IZYPF,
"Jordon Amer Hldgs Inc",JAHI,
"JAKE'S PIZZA INT",JAKE,
"John Adams Life Cp",JALC,
"JAPAN AIRLNS ADR",JALSY,
"J A M INC",JAMY,
"JET GOLD CORP",JAUGF,
"JAX INTL INC",JAXI,
"JOLLIBEE FOODS",JBFCF,
"JUBILEE MINES NL",JBMNF,
"JEC LASERS INC",JECL,
"JOHNSON ELEC HLD",JELCY,
"JETRONIC INDUSTR",JETN,
"JIANGXI COPPR DR",JIXAY,
"Jumpin Jax Cp",JJAX,
"Just Like Home Inc",JLHC,
"JEREMYS MICRO",JMIC,
"JOHNSON MATTHEY",JMPLY,
"JAMESWAY CORP",JMYCQ,
"JONESTOWN BK & T",JNES,
"JNR RESOURCES",JNRRF,
"SPORTSPRIZE ENTM",JOCKQ,
"JORE CORP",JOREQ,
"Jpe Inc",JPEI,
"Jupiter Enterprises Inc",JPTR,
"Jumbosports Inc",JSIBQ,
"JOTAN INC",JTAN,
"J T S CORP",JTSC,
"KALAHARI RSCS",KALRF,
"KBK CAPITAL CORP",KBKC,
"KBK CAP TR I 9.5",KBKCP,
"KOBE STEEL LTD A",KBSTY,
"KASTEN CHASE APP",KCARF,
"K CLARK MEX ADR",KCDMY,
"Kid Castle Educational Co",KDCE,
"KLONDIKE GOLD CP",KDKGF,
"Kading Cos Sa",KDNG,
"KIDSATIONAL INC",KDSC,
"Kids Stuff Inc",KDST,
"KELDA GROUP PLC",KELGF,
"KENTUCKY CTRL LI",KENCA,
"Kenilworth Systems Cp",KENS,
"KELSO TECHS 1",KEOSF,
"KERAVISION INC",KERA,
"KENTUCKY EL STL",KESIQ,
"Keweenaw Lnd Assn Ctf Int",KEWL,
"KFG RSCS",KFGRF,
"KINGFISHER ADR",KGFHY,
"KIRKLND LAKE GLD",KGILF,
"KINGTHOMASON GP",KGTH,
"MASTER GLAZ KRTE",KICK,
"KIDS MART INC",KIDM,
"KIDEO PRODUCTNS",KIDO,
"NEW HORIZON KIDS",KIDQ,
"Kish Bancorp",KISB,
"KELCORD INTL",KLCI,
"Klever Marketing Inc New",KLMK,
"KLONDEX MINES",KLNDF,
"KUSHNER-LOCKE CO",KLOC,
"KLS ENVIRO RSCS",KLSE,
"Kaiser Aluminum Corp",KLUCQ,
"Kaleidoscope Media Grp Inc",KMGG,
"KIMBERLY GOLD MN",KMGM,
"KNOWLEDGE MECH",KMGP,
"K M S Ind",KMSI,
"KOMATSU LTD",KMTUY,
"Kingsley Coach Inc",KNGS,
"KNIGHT RESOURCES",KNPRF,
"KOENIG & BAUER",KOEBF,
"KONTRON AG AKT",KOTRF,
"KASIKORNBK LTD",KPCKF,
"KASIKORNBK FORGN",KPCPF,
"KASIKORNBK UN DR",KPCUF,
"KENRICH-ESKAY MN",KREKF,
"KINROSS GOLD WT",KRSGF,
"KERRY GROUP CL A",KRYAF,
"KAFUS INDUSTRIES",KSEVQ,
"KEVCO INC",KVCOQ,
"KWG RSCS INC",KWGBF,
"KAWASAKI HEAVY",KWHIY,
"KIWI INCM PPTY",KWIPF,
"KEWILL SYS PLC",KWIYF,
"Kyzen Corp",KYZN,
"Laclede Gas Co Ser B Pr",LACGP,
"Lambert Consl Indus Inc",LAMB,
"Lancer Orthodontics Inc",LANZ,
"Las Vegas Airlines Inc",LASV,
"Level Best Golf Inc",LBGF,
"Liberty Petroleum Cp",LBPE,
"LIBERTY BKSH",LBZH,
"Laraca Intl Inc",LCAI,
"LESISURE CANADA",LCANF,
"Lincorp Holdings Inc",LCPH,
"LecStar Corporation",LCST,
"LDF INC",LDFI,
"Leader Mining Intl Inc",LDRMF,
"Landstar Inc",LDSR,
"Lady Balt Foods Inc A",LDYBA,
"LEAK-X ENVIRONMN",LEAK,
"LEE ENTERPRISES",LEENB,
"LifeF/X Inc",LEFX,
"Legal Club Of America",LEGL,
"MEGO FINCL CORP",LESR,
"LEXAM EXPLORATIO",LEXEF,
"LEXINGTON HLTHCR",LEXI,
"Lucky Friday Extension Mine",LFEX,
"Life Sciences Inc",LFSC,
"Lifestyle Innovations Inc",LFSI,
"LAFAYETTE CMNTY",LFYC,
"LAGARDERE GP ADR",LGDDY,
"LEGAL&GENL GRP P",LGGNY,
"LIBERTY GROUP HL",LGHI,
"LOGICACMG PLC",LGIAF,
"Logimetrics Inc Cl A",LGMTA,
"Log Point Technologies Inc",LGPT,
"LIBERTY INTL ENT",LIEI,
"LIHIR GOLD LTD",LIHRF,
"Life Ins Co Ala  5.00 Pr",LINS,
"LIte King Corp",LKNG,
"LAKES OIL NL",LKOLF,
"LINK PLUS CORP",LKPL,
"LLOYDS TSB GRP",LLDTF,
"LEND LEASE CORP",LLESY,
"Landmark Land Co Inc",LLND,
"Luria L & Son",LLUR,
"Lamaur Cp",LMAR,
"LIONORE MINING I",LMGGF,
"LIMONEIRA CO",LMNR,
"LARAMIDE RES LTD",LMRXF,
"Laser Master Intl Inc",LMTI,
"LONRHO AFRICA PL",LNAFF,
"LINC CAPITAL INC",LNCC,
"LINK ENERGY LLC",LNKE,
"LONMIN PLC S/ADR",LNMIY,
"LONE STAR INTL",LNST,
"Lot$off Cp",LOTS,
"Lee Pharmaceuticals",LPHM,
"LA PLATA GOLD CO",LPLTF,
"LIQUITEK ENTRPRS",LQTK,
"Legal Research Center Inc",LRCI,
"LORAL SPACE & CM",LRLSQ,
"LIGHTNING ROD SF",LROD,
"LIFERATE SYSTEMS",LRSI,
"LAKE SHORE GOLD",LSGGF,
"LIUSKI INTL",LSKI,
"LONE STAR LIQUID",LSLT,
"LEASING SOLUTION",LSNS,
"Life Smart Nutrition",LSNU,
"LEISURE TIME CAS",LTCR,
"LITEGLOW INDS",LTGLQ,
"Ltwc Corp",LTWC,
"LUKOIL HOLDING C",LUKOY,
"LUMINANT WORLDWI",LUMTQ,
"LUNG LEE HLDGS L",LUNKF,
"Lucent Technologies Cap T",LUTHP,
"CINEMASTAR LUXY",LUXYQ,
"LEVITZ FURNITR",LVFIQ,
"LVMH MOET HENN",LVMHF,
"Levon Resources Ltd",LVNVF,
"LAB-VOLT SYSTEMS",LVSY,
"Lifeworks Hldgs Inc",LWHI,
LANGUAGEWARE.NET,LWNTF,
"Lottery & Wagering Solution",LWSL,
"LEXCOM INC NON-V",LXCMB,
"Lexington B & L Fncl Corp",LXMO,
"Lexico Res Intl Inc",LXXI,
"MARKETING ALLIAN",MAAL,
"MADISON SYSTEMS",MADI,
"MTRCARS AUTO GR",MAGI,
"MAGNUM SPORTS&EN",MAGZ,
"MAII HOLDINGS",MAII,
"MARKS & SPENCER",MAKSY,
"MARUBENI CORP AD",MARUY,
"MARUI CO LTD ADR",MAURY,
"MID-AMER WASTE S",MAWS,
"MIDDLEFIELD BANC",MBCN,
"Massachusetts Business Dev",MBDC,
"MALIBU ENTMT WRL",MBEW,
"MITCHELLS BUTLER",MBPFF,
"MBC HOLDING COMP",MBRWQ,
"Micro Best Inc",MBST,
"Transmedia Europe Inc",MBTE,
"MACMIN LTD AUD",MCAJF,
"MCCLAIN INDUSTR",MCCL,
"MAUCH CHUNK TR F",MCHT,
"MORGAN COOPER IN",MCII,
"METRICOM INC",MCOMQ,
"MARICULTURE SYS",MCUL,
"MANDALAY RES COR",MDAYF,
"MORTGAGE.COM INC",MDCM,
"Mdm Group Inc",MDDM,
"Medgroup Inc",MDGP,
"Medjet Inc",MDJT,
"MDECHEM INC NEW",MDKM,
"MEDIA LOGIC INC",MDLG,
"Medical Monitors Inc",MDMN,
"MEREDITH CORP",MDPEB,
"Maintenance Depot Inc",MDPO,
"MIDAMERICAN ENERGY CO PFD $4.40",MDPWK,
"MEDICAL PROPERTI",MDPY,
"Medsearch Inc",MDSX,
"METRO AIRLINES I",MEAI,
"Medera Life Science Cp",MEDRF,
"Megafoods Stores Inc",MEGFQ,
"MEGGITT PLC",MEGGF,
"Megalith Cp",MEGH,
"Meisenheimer Cap Inc",MEIS,
"MIRACLE ENTMT IN",MEMI,
"Metropolitan Mines Ltd Cl A",MEMLA,
"MANILA ELEC[MERA",MERAY,
"Merger Mines Cp",MERG,
"MEDCOMSOFT INC",MESFF,
"Amarillo Mesquite Grill Inc",MESQ,
MEDIAWORX,MEWX,
"MERCHANTS FINCL",MFGI,
"MAIN STREET AC",MFIT,
"MANSFIELD MNRLS",MFMNF,
"MICHELIN CIE",MGDDF,
"Meadowbrook Golf Grp Inc New",MGGI,
"Mega Group Inc",MGIN,
"METRO GLOBAL MED",MGMA,
"MEGOLA INC",MGOA,
"M.g. Products Inc",MGPR,
"MAGNUM RESOURCES",MGRI,
"Montgomery Realty Grp Inc",MGRY,
"Megatech Corporation",MGTC,
MOORE-HANDLEY,MHCO,
"Mark Holdings Inc",MHDG,
"MITSUBISHI HEAVY",MHVYF,
"MICROAGE INC",MICAQ,
"Microenergy Inc Pr A",MICRP,
"Miix Group Inc",MIIX,
"Miller Diversified Cp",MILR,
"Monsoon Intl Mfg & Dist Inc",MIMF,
MICRO-INTEGRATIO,MINT,
"Minex-resources Inc",MINX,
"MONARCH INVT",MIPR,
"MITSUBISHI ESTAT",MITEY,
"MAJOR DRILLING",MJDLF,
"MAJESTIC CO LTD",MJXX,
"MERCK KGAA DM 5",MKGAF,
"MCNB BANKS INC",MKIN,
"MARKETING SPECIA",MKSP,
"MKS INC",MKSXF,
"Micro Laboratories Inc",MLAR,
"ML DIRECT INC",MLDR,
"Million Dollar Saloon Inc",MLDS,
"MOTHER LODE GOLD",MLGM,
"MAINLAND HEADWR",MLHHF,
"MATLACK SYSTEMS",MLKIQ,
"MERCATOR MNRLS",MLKKF,
"MOUNTAIN LAKE RE",MLKRF,
"MILLER INDUS INC",MLLS,
"MICROLEAGUE MULT",MLMIQ,
"MILLENNIUM GRP H",MLNG,
"Microlog Corp",MLOG,
Millionaire.com,MLRE,
"Merlin Software Tech",MLSW,
"Molten Metal Technology Inc",MLTNQ,
"MERRILL LYN WORL",MLWMF,
"Multimedia Concepts Intl",MMCI,
"MACMILLAN GLD CP",MMEEF,
"MICROCOMPUTER ME",MMEM,
"MEDMIRA INC",MMIRF,
"MINERAL MOUNTAIN",MMMM,
"Macheezmo Mouse Restaurants",MMRI,
"MEDNET MPC CORP",MMRX,
"MARINE MGMT SYST",MMSY,
"MINEBEA LTD ADR",MNBEY,
"MICHIGAN CONS GA",MNCGP,
"MULTICOM PUBLISH",MNET,
"Millenium Holding Group I",MNHG,
"Millenia Cp",MNIA,
"Manati Indus Inc",MNII,
"MINDORO RES LTD",MNODF,
"Mentergy Ltd",MNTEF,
"MONEY RADIO INC",MNYO,
"Monaco Finance Inc Cl A",MONFA,
"MOTORCAR PRTS&AC",MPAA,
"MUNICIPAL INS CO",MPAL,
"Innovacom Inc",MPEG,
"Mpel Hldgs Cp",MPEH,
"MORPHOSYS ORD",MPHSF,
"Message Processing Intl Inc",MPIN,
"MPSI SYSTEMS INC",MPSI,
"MASTERPIECE TEC",MPTG,
"MOSQUITO CONS GO",MQCMF,
"Meridian Natl Cp",MRCO,
"Merl Ind",MRLE,
"MR3 SYSTEMS",MRMR,
"Mrs Technology Inc",MRSIQ,
MERCHANTONLINE.C,MRTOQ,
"METOREX LTD",MRXLF,
"Mosaic Multisoft Cp",MSAC,
"MOSAIC OIL NL",MSAOF,
"MITSUBISHI CORP",MSBHY,
"MADISON SPORTS",MSET,
"Minn Shares Inc",MSHS,
"MEDICAL SVCS INT",MSITF,
"MASCOT SILVER LE",MSLM,
"Multi Soft Inc",MSOF,
"MASSACHUSETTS EL",MSSEN,
"MOUNTAIN ENERGY",MTEI,
"Mactell Cp",MTLL,
"METALORE RSCS",MTLRF,
"MTN GROUP LTD AD",MTNOY,
"MELTRONIX INC",MTNX,
"Meritor Svgs Bk Pa",MTOR,
"METROMEDIA INTL",MTRMP,
"METAL ARTS CO IN",MTRT,
"MITSUI FUDOSAN",MTSFF,
"METAWAVE COMM",MTWVQ,
"MATERIALS PROTEC",MTXLF,
"MTY FOOD GROUP",MTYFF,
"Multi Solutions Inc",MULT,
"GUNSLINGER RECOR",MUZC,
"MOTORVAC TECHS I",MVAC,
"MVP HOLDINGS INC",MVPH,
"Maverick Minerals Corp",MVRM,
"MCWATTERS MINING",MWAMF,
"MED/WASTE INC",MWDSQ,
"Maxam Gold Cp",MXAM,
"MAXY GOLD CORP",MXDFF,
"Media X Cp",MDAW,
"MAXIMUS VENTURES",MXVEF,
"Edulink Inc",MYIQ,
"Mymetics Corporation",MYMX,
"Myrient Inc",MYNT,
"MYTURN.COM INC",MYTNQ,
"MAZDA MOTOR CP",MZDAF,
"Medizone Intl Inc",MZEI,
"NRTH AMER DATACM",NADA,
"NEW AMER HEALTHC",NAHHQ,
"Nal Financial Group Inc",NALF,
"Netamerica Intl Cp",NAMI,
"North Amer Explor Cp",NAMX,
"NEW ANACONDA CO",NANA,
"Network Access Solutions",NASC,
"Natec Resources Inc",NATC,
"NATURAL WONDERS",NATWQ,
"Nbi Inc",NBII,
"N B I INC PR A",NBIIP,
"NATIONAL CABLE",NCAB,
"NEW CAIRN ENERGY",NCEPF,
"NETCARE HLTH GR",NCGH,
"NRTHN CONTL RSCS",NCLRF,
"NEWCREST MINING",NCMGY,
"NETCENTIVES INC",NCNTQ,
"NCP LITIGTION TR",NCPLZ,
"NOCERA INC",NCRA,
"NETCRUISE.COM IN",NCRU,
"Nct Group Inc",NCTI,
"NEWCASTLE UTD",NCUTF,
"NITTO DENKO ADR",NDEKY,
"BK NEW ENGLAND",NEBK,
"Nebo Products Cl A",NEBO,
"NECO ENERGY CORP",NECE,
"New Era Tech Intl Inc",NEET,
"NEWELL FINCL TR",NEFIO,
"Nation Energy Inc",NEGY,
"NEI WEBWORLD INC",NEIP,
"NEWMONT MINING",NEMUF,
"NEOSTAR RETAIL G",NEOSQ,
"NESCO INC",NESCQ,
"Ness Energy International",NESS,
"New England Service Co",NESW,
"NETOBJECTS INC",NETO,
"NETTER DIGITAL E",NETTQ,
"NETWORK HLDGS IN",NETW,
"NORTHFIELD PRECI",NFPC,
"NEW YORK ST E&G",NGEGN,
"NATIONAL GRID TR",NGGTF,
"NEXT GENERATION",NGTHQ,
"NEW GUINEA GOLD",NGUGF,
"Natl Healthcare Alliance",NHAL,
"NHC COMM",NHCMF,
"Natural Hlth Trends Corp",NHLC,
"NI BNCSHRS CORP",NIBA,
"NICO TELECOM",NICO,
"NICOX SA EUR ORD",NICXF,
"NATL INTEG FOOD",NIFS,
"NTL INST SCL WRK",NIFW,
"NIKKO SECS ADR",NIKOY,
"JSC MMC ADR",NILSY,
"Niagara Mng & Devel Inc",NIMD,
"NIKON CORP SPONS",NINOY,
"NIKRON TECHS INC",NKRN,
"NIKO RESOURCES",NKRSF,
"Nelson L B Cp",NLBC,
"National Lampoon Inc",NLPN,
"Namibian Mnrls Corp",NMCOF,
"NATIONAL MEDPLEX",NMDX,
"NAMEX EXPLORATIO",NMEPF,
"NATL MFG TECHS I",NMFG,
"NATL MED FINCL S",NMFS,
"NATL MICRONETICS",NMIC,
"NIAGARA MOHAWK",NMPWN,
"NIAGARA MOHAWK",NMPWO,
"Nutrition Management Svcs",NMSCA,
"Net Nanny Software Intl Inc",NNSWF,
"NOBLE GROUP LTD",NOBGF,
"NOEL GROUP INC",NOEL,
"NOGA ELECTRO MEC",NOGAQ,
"NAL OIL & GAS TR",NOIGF,
"NOKIA AB OY EUR",NOKBF,
"NORTHERN PLATINU",NOPLF,
"NEW OROPERU RES",NOPUF,
"NORAM GAMING & E",NORE,
"North State Telecommun Cl A",NORSA,
"North State Telecommun Cl B",NORSB,
"NIPPON BROADCAST",NPBXF,
"NP ENERGY CORP N",NPER,
"NORTHLAND POWER",NPIFF,
"NIPPONKOA INSURA",NPPKF,
"NEXTPATH TECH",NPTK,
"NORD RESOURCES C",NRDS,
"Nutri Bevco Inc",NRGDQ,
"Narragansett Elect  4.50 Pr",NRGSP,
"NATL RECORD MART",NRMI,
"Nortech Forest Tech Inc",NRTC,
"NORTON MOTORCYCL",NRTN,
"Nbg Radio Network Inc",NSBD,
"NATIONWIDE SAFE",NSFE,
"Natl Sorbents Inc",NSIE,
"NRTHRN STAR MNG",NSMSF,
"NESTLE S.A SPONS",NSRGY,
"NET SOFT SYSTEMS",NSSDF,
"NETSTRAT INC",NSTT,
"NEW SHOSHONI VNT",NSVLF,
"Nevtah Capital Mgmt",NTAH,
"NINTENDO CO LTD",NTDOY,
"Net Tel Intl Inc",NTEL,
"NETGAIN DEV INC",NTGN,
"NETIMPACT HOLDIN",NTHD,
"NORTHWSTRN II PR",NTHMQ,
"NW CAP FN III PR",NTHZQ,
"NETMED INC",NTME,
"Net Usa Inc",NTSA,
"NETVOICE TECHS C",NTVTQ,
"NUENERGY GROUP",NUER,
"Nuko Information Systems Inc",NUKO,
"NUMERICA FINL CO",NUME,
"Nuoasis Resorts Inc",NUOA,
NURSESNETWORK.CO,NURS,
"NUTRECO HLDGS",NUTCF,
"NUTRAMAX PRODUCT",NUTP,
"NOVA BIOGENETICS",NVBG,
"NVCN CORPORATION",NVCP,
"Nvf Co",NVFC,
"NAVIGATOR VENT",NVGV,
"Nvid Intl Inc",NVID,
"NEVSTAR GAMING&E",NVST,
"NOVATEK INTL INC",NVTKQ,
"N'view Corp",NVUE,
"NOVOZYMES A/G",NVZMF,
"NEWCARE HEALTH C",NWCAQ,
"Network Commerce Inc",NWKC,
"New Millennium Commun Cp",NWML,
"NEXUS GP INTL",NXGIF,
"Nexgen Vision Inc",NXGV,
"NEW PLAN REAL",NXLRZ,
"NXGEN NETWORKS I",NXNW,
"NEXANS PARIS",NXPRF,
"NEXPRISE INC",NXPS,
"Nycal Cp",NYCL,
"RYAN-MURPHY INC",NYMR,
"NYTEST ENVIRNMTL",NYTS,
"Nyvatex Oil Cp",NYVA,
"Old Americas Strs Inc",OASIQ,
"OBDUCAT AB B SHR",OBDCF,
"OCEAN RIG ASA",OCNRF,
"ODD JOB STORES",ODDJ,
"OFEK CAPITAL COR",OFCC,
"Old Fashion Foods Inc",OFFI,
"OFFICELAND INC",OFLD,
"OAO GAZPROM SP S",OGZPF,
"OILEXCO INC",OILXF,
"OIS OPTCL IMAGIN",OISO,
"Ojai Oil Co",OJOC,
"Oklahoma Energy Cp",OKOK,
"Oliver Management Cp",OLMC,
"OMNISKY CORP",OMNY,
"OMDA OIL & GAS I",OMOG,
"ONE E-COMMERCE C",ONCE,
"On Command Corp",ONCO,
"Oncor Inc",ONCR,
"ONEX CORP SUB VT",ONEXF,
"OMNINET MEDIA.CO",ONMC,
"ONEITA INDUS INC",ONTAQ,
ONTRO,ONTR,
"OptimumCare Corporation",OPMC,
"Optimark Data Sys Inc",OPMK,
"Optimax Ind Inc",OPMX,
"O P T Sciences Cp",OPST,
"Optical Systems Inc",OPSY,
"OnLine Power Supply",OPWR,
"ORCA TECHS",ORCA,
"Oak Ridge Capital Group I",ORCG,
"ORSA VNTURS CORP",ORNSF,
"OREX MINERALS CP",ORXM,
"ONE STOP.COM INC",OSCR,
"Optimum Source Intl Inc",OSIN,
